,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOG,TSLA,AAPL,AMZN,GOOG,TSLA,AAPL,AMZN,GOOG,TSLA,AAPL,AMZN,GOOG,TSLA,AAPL,AMZN,GOOG,TSLA,AAPL,AMZN,GOOG,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-14,15.34520149230957,13.636500358581543,18.013729095458984,2.2173330783843994,17.91964340209961,13.636500358581543,18.013729095458984,2.2173330783843994,18.125,13.713000297546387,18.48571014404297,2.2253329753875732,17.80392837524414,13.376999855041504,17.991313934326172,2.190000057220459,17.952856063842773,13.399999618530273,18.3561954498291,2.2053329944610596,734207600,85500000,114985384,13876500
2013-01-15,14.861067771911621,13.595000267028809,18.055572509765625,2.259999990463257,17.354286193847656,13.595000267028809,18.055572509765625,2.259999990463257,17.82107162475586,13.636500358581543,18.30638313293457,2.2833330631256104,17.26357078552246,13.46500015258789,17.736021041870117,2.2053329944610596,17.796428680419922,13.534000396728516,17.916095733642578,2.2073330879211426,876772400,46538000,157696879,24363000
2013-01-16,15.477936744689941,13.446499824523926,17.8129825592041,2.2733330726623535,18.074642181396484,13.446499824523926,17.8129825592041,2.2733330726623535,18.194286346435547,13.562000274658203,18.040878295898438,2.2820000648498535,17.58928680419922,13.391500473022461,17.775123596191406,2.248667001724243,17.665714263916016,13.52649974822998,17.9925594329834,2.256666898727417,690804800,41312000,81239368,20673000
2013-01-17,15.373651504516602,13.52400016784668,17.716594696044922,2.2920000553131104,17.952856063842773,13.52400016784668,17.716594696044922,2.2920000553131104,18.241071701049805,13.59850025177002,17.923816680908203,2.3233330249786377,17.929643630981445,13.46049976348877,17.709121704101562,2.2613329887390137,18.225357055664062,13.574999809265137,17.875747680664062,2.2773330211639404,453678400,37692000,88791570,21550500
2013-01-18,15.291686058044434,13.605999946594238,17.546979904174805,2.301332950592041,17.85714340209961,13.605999946594238,17.546979904174805,2.301332950592041,17.93642807006836,13.725000381469727,17.752708435058594,2.318666934967041,17.72857093811035,13.479999542236328,17.467775344848633,2.254667043685913,17.804285049438477,13.541500091552734,17.69268226623535,2.315999984741211,472922800,58840000,129555794,53326500
2013-01-22,15.437567710876465,13.509499549865723,17.506132125854492,2.3459999561309814,18.02750015258789,13.509499549865723,17.506132125854492,2.3459999561309814,18.13857078552246,13.604999542236328,17.567651748657227,2.369999885559082,17.736785888671875,13.46150016784668,17.323068618774414,2.2839999198913574,18.020000457763672,13.581000328063965,17.550716400146484,2.303999900817871,461546400,42754000,152264594,28803000
2013-01-23,15.720157623291016,13.405500411987305,18.46827507019043,2.4000000953674316,18.357500076293945,13.405500411987305,18.46827507019043,2.4000000953674316,18.392499923706055,13.554499626159668,18.655075073242188,2.4159998893737793,18.02750015258789,13.332500457763672,18.326059341430664,2.330667018890381,18.171785354614258,13.528499603271484,18.33104133605957,2.3346669673919678,861509600,50178000,237249950,23464500
2013-01-24,13.777806282043457,13.67300033569336,18.784839630126953,2.4660000801086426,16.08928680419922,13.67300033569336,18.784839630126953,2.4660000801086426,16.633214950561523,13.832500457763672,18.850095748901367,2.51466703414917,16.08035659790039,13.468500137329102,18.443618774414062,2.3893330097198486,16.428571701049805,13.468500137329102,18.461801528930664,2.4000000953674316,1460852400,68340000,135815168,29556000
2013-01-25,13.453011512756348,14.19950008392334,18.771390914916992,2.4653329849243164,15.710000038146973,14.19950008392334,18.771390914916992,2.4653329849243164,16.293928146362305,14.236000061035156,18.891191482543945,2.50266695022583,15.535714149475098,13.720000267028809,18.686208724975586,2.4533329010009766,16.131786346435547,13.75,18.699161529541016,2.4666669368743896,1208026400,99362000,89369729,19317000
2013-01-28,13.757315635681152,13.802000045776367,18.698165893554688,2.5353329181671143,16.065357208251953,13.802000045776367,18.698165893554688,2.5353329181671143,16.186071395874023,14.223999977111816,18.819459915161133,2.580667018890381,15.566429138183594,13.720000267028809,18.627429962158203,2.4573330879211426,15.636786460876465,14.189000129699707,18.723819732666016,2.4573330879211426,785517600,86428000,65327951,29790000
2013-01-29,14.015436172485352,13.017499923706055,18.771638870239258,2.5299999713897705,16.366785049438477,13.017499923706055,18.771638870239258,2.5299999713897705,16.435714721679688,13.77299976348877,18.853084564208984,2.562666893005371,16.14714241027832,12.917499542236328,18.59380531311035,2.4753329753875732,16.375,13.767499923706055,18.599035263061523,2.5399999618530273,571158000,203452000,70145942,21399000
2013-01-30,13.971402168273926,13.637999534606934,18.775375366210938,2.501332998275757,16.315357208251953,13.637999534606934,18.775375366210938,2.501332998275757,16.52142906188965,14.210000038146973,18.95271110534668,2.5333330631256104,16.23214340209961,13.355500221252441,18.752460479736328,2.495332956314087,16.321428298950195,14.149999618530273,18.773134231567383,2.5233330726623535,417155200,261508000,69579828,14521500
2013-01-31,13.93041706085205,13.274999618530273,18.821701049804688,2.500667095184326,16.267499923706055,13.274999618530273,18.821701049804688,2.500667095184326,16.402856826782227,13.79699993133545,18.869770050048828,2.5246670246124268,16.249286651611328,13.1850004196167,18.686208724975586,2.4619998931884766,16.320714950561523,13.552000045776367,18.692684173583984,2.5246670246124268,319334400,135442000,65613015,13521000
2013-02-01,13.873229026794434,13.25,19.31759262084961,2.553333044052124,16.200714111328125,13.25,19.31759262084961,2.553333044052124,16.40999984741211,13.446499824523926,19.342500686645508,2.566667079925537,16.012500762939453,13.140000343322754,18.88172721862793,2.507999897003174,16.396785736083984,13.446499824523926,18.88421630859375,2.5446670055389404,539484400,122300000,150405652,16509000
2013-02-04,13.527636528015137,12.99899959564209,18.904640197753906,2.5160000324249268,15.79714298248291,12.99899959564209,18.904640197753906,2.5160000324249268,16.283571243286133,13.234000205993652,19.189821243286133,2.561332941055298,15.785714149475098,12.953499794006348,18.885961532592773,2.50600004196167,16.211071014404297,13.138999938964844,19.120580673217773,2.559999942779541,477117200,74472000,122075862,16920000
2013-02-05,14.002290725708008,13.344499588012695,19.07201385498047,2.5420000553131104,16.351428985595703,13.344499588012695,19.07201385498047,2.5420000553131104,16.419286727905273,13.40149974822998,19.20576286315918,2.576667070388794,15.793571472167969,13.072999954223633,18.915849685668945,2.51200008392334,15.858928680419922,13.100000381469727,18.95719337463379,2.5333330631256104,573347600,80258000,75108474,19653000
2013-02-06,13.98730182647705,13.111000061035156,19.182350158691406,2.611332893371582,16.33392906188965,13.111000061035156,19.182350158691406,2.611332893371582,16.66071319580078,13.344499588012695,19.25183868408203,2.625999927520752,16.163570404052734,13.055500030517578,18.89168930053711,2.5266671180725098,16.302499771118164,13.258000373840332,18.905885696411133,2.545332908630371,593706400,55408000,83435569,28398000
2013-02-07,14.403197288513184,13.011500358581543,19.27649688720703,2.631999969482422,16.722143173217773,13.011500358581543,19.27649688720703,2.631999969482422,16.78571319580078,13.204999923706055,19.39754295349121,2.6453330516815186,16.218570709228516,12.755499839782715,19.066036224365234,2.5966670513153076,16.54464340209961,13.204999923706055,19.170644760131836,2.6126670837402344,704580800,79514000,114033831,17949000
2013-02-08,14.611149787902832,13.09749984741211,19.560930252075195,2.615999937057495,16.963571548461914,13.09749984741211,19.560930252075195,2.615999937057495,17.100357055664062,13.262499809265137,19.59330940246582,2.6666669845581055,16.72321319580078,13.02750015258789,19.416223526000977,2.609333038330078,16.928571701049805,13.069999694824219,19.430419921875,2.630000114440918,633158400,77584000,121256803,17097000
2013-02-11,14.763420104980469,12.86050033569336,19.487455368041992,2.561332941055298,17.140356063842773,12.86050033569336,19.487455368041992,2.561332941055298,17.319286346435547,13.162500381469727,19.501901626586914,2.609999895095825,16.90178680419922,12.829999923706055,19.271516799926758,2.5,17.01785659790039,13.15999984741211,19.387332916259766,2.5320000648498535,517490400,68074000,87037018,48994500
2013-02-12,14.39335823059082,12.9350004196167,19.444616317749023,2.5260000228881836,16.71071434020996,12.9350004196167,19.444616317749023,2.5260000228881836,17.22785758972168,13.008000373840332,19.623945236206055,2.5913329124450684,16.704999923706055,12.850000381469727,19.41149139404297,2.4860000610351562,17.125356674194336,12.959500312805176,19.47076988220215,2.563333034515381,609053200,58874000,74638720,33919500
2013-02-13,14.365978240966797,13.47350025177002,19.498414993286133,2.563333034515381,16.67892837524414,13.47350025177002,19.498414993286133,2.563333034515381,16.915714263916016,13.498000144958496,19.56043243408203,2.5999999046325684,16.54357147216797,13.015000343322754,19.426435470581055,2.5366671085357666,16.686071395874023,13.076499938964844,19.430419921875,2.553333044052124,475207600,105860000,48107646,14502000
2013-02-14,14.353055953979492,13.461999893188477,19.621952056884766,2.551332950592041,16.663928985595703,13.461999893188477,19.621952056884766,2.551332950592041,16.84428596496582,13.532500267028809,19.644866943359375,2.5833330154418945,16.5721435546875,13.270000457763672,19.371639251708984,2.547333002090454,16.59000015258789,13.368499755859375,19.42045783996582,2.5759999752044678,355275200,69260000,69672173,14860500
2013-02-15,14.155261993408203,13.254500389099121,19.748228073120117,2.4693329334259033,16.43428611755371,13.254500389099121,19.748228073120117,2.4693329334259033,16.79142951965332,13.446000099182129,19.757444381713867,2.5673329830169678,16.42571449279785,13.155500411987305,19.603271484375,2.4633328914642334,16.74464225769043,13.381500244140625,19.61149024963379,2.566667079925537,391745200,79598000,109601278,30264000
2013-02-19,14.150031089782715,13.487500190734863,20.09592628479004,2.618666887283325,16.428213119506836,13.487500190734863,20.09592628479004,2.618666887283325,16.526071548461914,13.505499839782715,20.09966278076172,2.619333028793335,16.20892906188965,13.225000381469727,19.807756423950195,2.487333059310913,16.467857360839844,13.295499801635742,19.825439453125,2.4906671047210693,435783600,57084000,117711564,40521000
2013-02-20,13.80734634399414,13.320500373840332,19.737518310546875,2.569333076477051,16.030357360839844,13.320500373840332,19.737518310546875,2.569333076477051,16.346071243286133,13.71500015258789,20.148727416992188,2.6433329582214355,16.0285701751709,13.318499565124512,19.7208309173584,2.563999891281128,16.346071243286133,13.510000228881836,20.05731964111328,2.619999885559082,476302400,70578000,110982436,46830000
2013-02-21,13.721525192260742,13.29699993133545,19.813982009887695,2.3440001010894775,15.930713653564453,13.29699993133545,19.813982009887695,2.3440001010894775,16.041786193847656,13.473999977111816,20.06105613708496,2.4926669597625732,15.8149995803833,13.162500381469727,19.706634521484375,2.3026669025421143,15.928570747375488,13.255999565124512,19.87550163269043,2.4326670169830322,447182400,72748000,140781714,135567000
2013-02-22,13.867642402648926,13.270999908447266,19.918092727661133,2.4073328971862793,16.100357055664062,13.270999908447266,19.918092727661133,2.4073328971862793,16.128570556640625,13.355500221252441,19.95644760131836,2.4260001182556152,15.949999809265137,13.080499649047852,19.770893096923828,2.373332977294922,16.04464340209961,13.331000328063965,19.906883239746094,2.381333112716675,330654800,62496000,82463941,38209500
2013-02-25,13.62123966217041,12.993499755859375,19.69542694091797,2.2920000553131104,15.814286231994629,12.993499755859375,19.69542694091797,2.2920000553131104,16.25428581237793,13.434499740600586,20.134780883789062,2.450000047683716,15.806071281433105,12.982500076293945,19.688453674316406,2.2893331050872803,16.20892906188965,13.347000122070312,19.98259925842285,2.4100000858306885,372579200,60648000,92501423,43341000
2013-02-26,13.81103801727295,12.968000411987305,19.679485321044922,2.295332908630371,16.034643173217773,12.968000411987305,19.679485321044922,2.295332908630371,16.126428604125977,13.10200023651123,19.824443817138672,2.330667018890381,15.630714416503906,12.786499977111816,19.536771774291992,2.25333309173584,15.850713729858398,13.044500350952148,19.80078125,2.297333002090454,501499600,66972000,88430220,41443500
2013-02-27,13.675687789916992,13.162500381469727,19.919836044311523,2.3399999141693115,15.8774995803833,13.162500381469727,19.919836044311523,2.3399999141693115,16.158571243286133,13.291500091552734,20.043621063232422,2.3606669902801514,15.737500190734863,12.843000411987305,19.703895568847656,2.293333053588867,16.015356063842773,12.970000267028809,19.795799255371094,2.2939999103546143,587350400,58162000,81347773,29388000
2013-02-28,13.578174591064453,13.213500022888184,19.955202102661133,2.322000026702881,15.764286041259766,13.213500022888184,19.955202102661133,2.322000026702881,15.995356559753418,13.350000381469727,20.09941291809082,2.4066669940948486,15.764286041259766,13.031499862670898,19.950969696044922,2.291332960128784,15.858928680419922,13.090499877929688,19.95271110534668,2.392667055130005,322515200,53344000,90971711,29473500
2013-03-01,13.241949081420898,13.286999702453613,20.079486846923828,2.309999942779541,15.373929023742676,13.286999702453613,20.079486846923828,2.309999942779541,15.649286270141602,13.329999923706055,20.103147506713867,2.3386669158935547,15.356429100036621,13.052000045776367,19.829423904418945,2.2833330631256104,15.64285659790039,13.16349983215332,19.870519638061523,2.3333330154418945,552448400,59140000,87342157,23199000
2013-03-04,12.921416282653809,13.655500411987305,20.46080780029297,2.371999979019165,15.001786231994629,13.655500411987305,20.46080780029297,2.371999979019165,15.29285717010498,13.664999961853027,20.494182586669922,2.388667106628418,14.964285850524902,13.206999778747559,20.049848556518555,2.313333034515381,15.278571128845215,13.267999649047852,20.05731964111328,2.318000078201294,582755600,69060000,111440145,26365500
2013-03-05,13.262560844421387,13.779500007629395,20.88671112060547,2.4433329105377197,15.397856712341309,13.779500007629395,20.88671112060547,2.4433329105377197,15.542499542236328,13.833999633789062,20.925317764282227,2.4613330364227295,15.026785850524902,13.499500274658203,20.645116806030273,2.385999917984009,15.052857398986816,13.699999809265137,20.645864486694336,2.4000000953674316,638433600,73724000,162370331,31305000
2013-03-06,13.093986511230469,13.689499855041504,20.706886291503906,2.512666940689087,15.202142715454102,13.689499855041504,20.706886291503906,2.512666940689087,15.54464340209961,13.82450008392334,21.021207809448242,2.5253329277038574,15.15821361541748,13.591500282287598,20.64287567138672,2.4646670818328857,15.518214225769043,13.788000106811523,20.947235107421875,2.4673330783843994,460250000,41014000,115350748,17250000
2013-03-07,13.24533462524414,13.694000244140625,20.737272262573242,2.5486669540405273,15.377857208251953,13.694000244140625,20.737272262573242,2.5486669540405273,15.428929328918457,13.739999771118164,20.8373966217041,2.576667070388794,15.037857055664062,13.592499732971191,20.66205406188965,2.458667039871216,15.160714149475098,13.704999923706055,20.773635864257812,2.5153329372406006,468473600,38780000,82415761,17374500
2013-03-08,13.280400276184082,13.709500312805176,20.710372924804688,2.564666986465454,15.418571472167969,13.709500312805176,20.710372924804688,2.564666986465454,15.551071166992188,13.772000312805176,20.795055389404297,2.629333019256592,15.307499885559082,13.574999809265137,20.549226760864258,2.4906671047210693,15.350000381469727,13.75,20.78459358215332,2.5373330116271973,391482000,37596000,116912581,13681500
2013-03-11,13.469586372375488,13.562000274658203,20.792564392089844,2.6066670417785645,15.638214111328125,13.562000274658203,20.792564392089844,2.6066670417785645,15.678929328918457,13.69950008392334,20.914108276367188,2.629333019256592,15.183570861816406,13.520000457763672,20.70987319946289,2.576667070388794,15.348214149475098,13.671500205993652,20.71460723876953,2.5913329124450684,474236000,38098000,64027093,23692500
2013-03-12,13.17919635772705,13.706500053405762,20.612987518310547,2.6080000400543213,15.301071166992188,13.706500053405762,20.612987518310547,2.6080000400543213,15.674285888671875,13.869999885559082,20.719587326049805,2.625333070755005,15.270357131958008,13.517999649047852,20.514854431152344,2.5899999141693115,15.557143211364746,13.550000190734863,20.69019889831543,2.5933330059051514,465911600,64924000,80633104,19126500
2013-03-13,13.176736831665039,13.755000114440918,20.555702209472656,2.5986669063568115,15.298213958740234,13.755000114440918,20.555702209472656,2.5986669063568115,15.51785659790039,13.824999809265137,20.689699172973633,2.632667064666748,15.191429138183594,13.631999969482422,20.480981826782227,2.5873329639434814,15.301786422729492,13.76200008392334,20.620210647583008,2.5999999046325684,405549200,37684000,65898080,12330000
2013-03-14,13.30439567565918,13.286999702453613,20.461803436279297,2.456666946411133,15.446429252624512,13.286999702453613,20.461803436279297,2.456666946411133,15.522856712341309,13.5,20.597545623779297,2.5940001010894775,15.373213768005371,13.17650032043457,20.358442306518555,2.4513330459594727,15.458213806152344,13.483499526977539,20.597545623779297,2.5933330059051514,303875600,104534000,66295564,30315000
2013-03-15,13.647698402404785,13.090999603271484,20.28148078918457,2.3526670932769775,15.845000267028809,13.090999603271484,20.28148078918457,2.3526670932769775,15.865357398986816,13.36299991607666,20.430919647216797,2.4433329105377197,15.616070747375488,13.0024995803833,20.257570266723633,2.3473329544067383,15.64035701751709,13.24899959564209,20.38608741760254,2.442667007446289,643960800,97318000,124452737,49194000
2013-03-18,14.018681526184082,12.894499778747559,20.11933708190918,2.3433330059051514,16.275714874267578,12.894499778747559,20.11933708190918,2.3433330059051514,16.33785629272461,13.07450008392334,20.24312400817871,2.4040000438690186,15.757143020629883,12.855999946594238,19.96192741394043,2.328000068664551,15.766071319580078,12.96500015258789,20.049848556518555,2.353332996368408,606197200,54404000,73807616,19741500
2013-03-19,13.980846405029297,12.820500373840332,20.207258224487305,2.3386669158935547,16.231786727905273,12.820500373840332,20.207258224487305,2.3386669158935547,16.463214874267578,12.975000381469727,20.404767990112305,2.373332977294922,16.01785659790039,12.630999565124512,20.085962295532227,2.3293330669403076,16.41071319580078,12.920000076293945,20.20526695251465,2.3499999046325684,526775200,74770000,84242583,16477500
2013-03-20,13.906707763671875,12.86400032043457,20.29169273376465,2.396667003631592,16.145713806152344,12.86400032043457,20.29169273376465,2.396667003631592,16.343929290771484,12.98799991607666,20.36142921447754,2.4046669006347656,16.056785583496094,12.727499961853027,20.210247039794922,2.3440001010894775,16.336429595947266,12.90250015258789,20.344493865966797,2.3506669998168945,308660800,54778000,58771467,21345000
2013-03-21,13.926702499389648,12.669500350952148,20.205764770507812,2.4006669521331787,16.168928146362305,12.669500350952148,20.205764770507812,2.4006669521331787,16.356428146362305,12.850000381469727,20.34673500061035,2.4706668853759766,16.075000762939453,12.633999824523926,20.170644760131836,2.382667064666748,16.079286575317383,12.805500030517578,20.206510543823242,2.396667003631592,383255600,56128000,59325536,17194500
2013-03-22,14.209090232849121,12.887499809265137,20.18210220336914,2.441333055496216,16.49678611755371,12.887499809265137,20.18210220336914,2.441333055496216,16.503570556640625,12.888500213623047,20.30489158630371,2.4533329010009766,16.1825008392334,12.603500366210938,20.165414810180664,2.413332939147949,16.235000610351562,12.727499961853027,20.292438507080078,2.413332939147949,395105200,62492000,59751126,6603000
2013-03-25,14.260470390319824,12.800999641418457,20.165414810180664,2.502000093460083,16.556428909301758,12.800999641418457,20.165414810180664,2.502000093460083,16.7839298248291,12.971500396728516,20.40427017211914,2.568000078201294,16.492143630981445,12.725000381469727,20.095178604125977,2.4513330459594727,16.596071243286133,12.928999900817871,20.234405517578125,2.4733328819274902,501135600,50278000,68736680,35682000
2013-03-26,14.185405731201172,13.01550006866455,20.234655380249023,2.5239999294281006,16.46928596496582,13.01550006866455,20.234655380249023,2.5239999294281006,16.637142181396484,13.074000358581543,20.27400779724121,2.5480000972747803,16.447500228881836,12.814000129699707,20.11933708190918,2.510667085647583,16.62285614013672,12.852499961853027,20.261554718017578,2.5320000648498535,294294000,48420000,47854701,27123000
2013-03-27,13.906707763671875,13.265000343322754,19.991567611694336,2.5439999103546143,16.145713806152344,13.265000343322754,19.991567611694336,2.5439999103546143,16.314285278320312,13.296500205993652,20.09966278076172,2.558666944503784,16.09749984741211,12.895000457763672,19.95844078063965,2.487333059310913,16.302143096923828,12.9375,20.091690063476562,2.5293331146240234,331237200,57498000,86852328,19444500
2013-03-28,13.616933822631836,13.32450008392334,19.780607223510742,2.5260000228881836,15.809286117553711,13.32450008392334,19.780607223510742,2.5260000228881836,16.136428833007812,13.369000434875488,20.059064865112305,2.549333095550537,15.772143363952637,13.20300006866455,19.758441925048828,2.516666889190674,16.065000534057617,13.291000366210938,20.02469253540039,2.5486669540405273,442839600,49474000,91855009,17380500
2013-04-01,13.193962097167969,13.080499649047852,19.954954147338867,2.9286670684814453,15.318214416503906,13.080499649047852,19.954954147338867,2.9286670684814453,15.846428871154785,13.369999885559082,19.981355667114258,3.111999988555908,15.276429176330566,13.05049991607666,19.75719451904297,2.7799999713897705,15.782142639160156,13.348999977111816,19.8010311126709,2.8239998817443848,389732000,50496000,72562968,211477500
2013-04-02,13.221029281616211,13.166000366210938,20.250097274780273,2.9560000896453857,15.349642753601074,13.166000366210938,20.250097274780273,2.9560000896453857,15.647856712341309,13.294500350952148,20.294681549072266,3.0333330631256104,15.228570938110352,13.02750015258789,20.02494239807129,2.9006669521331787,15.271429061889648,13.119999885559082,20.03839111328125,2.9066669940948486,529519200,52622000,81966082,99786000
2013-04-03,13.288702964782715,12.951499938964844,20.079736709594727,2.740000009536743,15.428214073181152,12.951499938964844,20.079736709594727,2.740000009536743,15.617142677307129,13.183500289916992,20.278989791870117,2.8980000019073486,15.368213653564453,12.887499809265137,19.942001342773438,2.680666923522949,15.406070709228516,13.105999946594238,20.260557174682617,2.873332977294922,363216000,48276000,69800653,84654000
2013-04-04,13.157353401184082,12.954000473022461,19.80252456665039,2.8006670475006104,15.275713920593262,12.954000473022461,19.80252456665039,2.8006670475006104,15.535714149475098,13.020500183105469,20.068527221679688,2.816667079925537,15.1875,12.805999755859375,19.708627700805664,2.7206668853759766,15.491429328918457,12.96150016784668,20.03116798400879,2.7406671047210693,358447600,39288000,98270968,33972000
2013-04-05,13.01831340789795,12.77400016784668,19.50314712524414,2.757999897003174,15.114286422729492,12.77400016784668,19.50314712524414,2.757999897003174,15.176786422729492,12.809000015258789,19.601280212402344,2.799999952316284,14.988571166992188,12.683500289916992,19.3375186920166,2.700000047683716,15.160714149475098,12.78600025177002,19.578115463256836,2.799999952316284,383695200,51148000,137870844,23286000
2013-04-08,13.110905647277832,12.947500228881836,19.298912048339844,2.7886669635772705,15.221785545349121,12.947500228881836,19.298912048339844,2.7886669635772705,15.26785659790039,12.984000205993652,19.415973663330078,2.836667060852051,15.088929176330566,12.781499862670898,19.13826560974121,2.7673330307006836,15.173213958740234,12.795999526977539,19.39604949951172,2.7980000972747803,300829200,45912000,113708616,25185000
2013-04-09,13.13459300994873,13.057000160217285,19.36865234375,2.700000047683716,15.249285697937012,13.057000160217285,19.36865234375,2.700000047683716,15.303570747375488,13.130499839782715,19.52058219909668,2.7886669635772705,15.098214149475098,12.850000381469727,19.25557518005371,2.688667058944702,15.227143287658691,12.942500114440918,19.315101623535156,2.7866671085357666,306614000,43132000,86615444,25441500
2013-04-10,13.4025239944458,13.238499641418457,19.68073272705078,2.7906670570373535,15.560357093811035,13.238499641418457,19.68073272705078,2.7906670570373535,15.609286308288574,13.298999786376953,19.734779357910156,2.8006670475006104,15.214642524719238,12.965999603271484,19.327556610107422,2.7073330879211426,15.289285659790039,13.08899974822998,19.499910354614258,2.7133328914642334,375928000,46450000,79440651,31816500
2013-04-11,13.360690116882324,13.492500305175781,19.685962677001953,2.9059998989105225,15.511786460876465,13.492500305175781,19.685962677001953,2.9059998989105225,15.642499923706055,13.548500061035156,19.753459930419922,2.9700000286102295,15.399999618530273,13.237000465393066,19.528303146362305,2.7833330631256104,15.489999771118164,13.237000465393066,19.74798011779785,2.803999900817871,328364400,61810000,81452163,51711000
2013-04-12,13.221338272094727,13.643500328063965,19.677494049072266,2.9166669845581055,15.350000381469727,13.643500328063965,19.677494049072266,2.9166669845581055,15.505356788635254,13.66349983215332,19.728553771972656,3.0093328952789307,15.3246431350708,13.35099983215332,19.500158309936523,2.869999885559082,15.505356788635254,13.505999565124512,19.725812911987305,2.8833329677581787,238613200,57326000,65713390,47241000
2013-04-15,12.915261268615723,13.38599967956543,19.475252151489258,2.886667013168335,14.994643211364746,13.38599967956543,19.475252151489258,2.886667013168335,15.28178596496582,13.755999565124512,19.850595474243164,2.9200000762939453,14.983928680419922,13.354999542236328,19.35296058654785,2.8340001106262207,15.25,13.553999900817871,19.575376510620117,2.9000000953674316,317520000,66520000,98491793,25221000
2013-04-16,13.11182975769043,13.616999626159668,19.760183334350586,3.0393331050872803,15.222857475280762,13.616999626159668,19.760183334350586,3.0393331050872803,15.23607063293457,13.640000343322754,19.825687408447266,3.0759999752044678,15.020357131958008,13.402999877929688,19.524816513061523,2.927333116531372,15.056071281433105,13.465499877929688,19.59131622314453,2.946000099182129,305771200,42744000,69941178,47706000
2013-04-17,12.39077377319336,13.369999885559082,19.490943908691406,3.0299999713897705,14.385713577270508,13.369999885559082,19.490943908691406,3.0299999713897705,15.021429061889648,13.542499542236328,19.69717025756836,3.063333034515381,14.21821403503418,13.212499618530273,19.379859924316406,2.9693329334259033,15.009642601013184,13.539999961853027,19.59530258178711,3.0333330631256104,945056000,62702000,81785407,31777500
